claim_id,delivery_id,reason,amount_claimed,claim_status,claim_date,resolved_date,shipment_id,carrier,status,delivery_duration_days,damage_flag,proof_of_delivery_status,origin_warehouse,destination_city,ship_date,delivery_date,product_id,quantity,freight_cost,vendor_id,vendor_name,contract_start,contract_end,vendor_rating,country,warehouse_id,stock_level,reorder_threshold,last_restock_date,next_restock_due,delay_days,reorder_flag,claim_aging_days
C00063,D00993,Lost Package,542.83,Pending,2025-04-10,2025-04-23,S00994,"Fischer, Johnson and Orr",Lost,8,1,Missing,W008,Port Justin,2025-07-20,2025-07-28,P0043,15,129.88,V005,Anderson-Mcclain,2023-09-25 00:00:00,2024-09-24 00:00:00,4.7,Morocco,W008,96,115,2025-07-23,2025-08-18,8,1,13
C00063,D00993,Lost Package,542.83,Pending,2025-04-10,2025-04-23,S00994,"Fischer, Johnson and Orr",Lost,8,1,Missing,W008,Port Justin,2025-07-20,2025-07-28,P0043,15,129.88,V005,Anderson-Mcclain,2023-09-25 00:00:00,2024-09-24 00:00:00,4.7,Morocco,W007,589,297,2025-08-02,2025-08-27,8,0,13
C00063,D00993,Lost Package,542.83,Pending,2025-04-10,2025-04-23,S00994,"Fischer, Johnson and Orr",Lost,8,1,Missing,W008,Port Justin,2025-07-20,2025-07-28,P0043,15,129.88,V005,Anderson-Mcclain,2023-09-25 00:00:00,2024-09-24 00:00:00,4.7,Morocco,W010,554,199,2025-09-03,2025-09-25,8,0,13
C00063,D00993,Lost Package,542.83,Pending,2025-04-10,2025-04-23,S00994,"Fischer, Johnson and Orr",Lost,8,1,Missing,W008,Port Justin,2025-07-20,2025-07-28,P0043,15,129.88,V005,Anderson-Mcclain,2023-09-25 00:00:00,2024-09-24 00:00:00,4.7,Morocco,W008,806,215,2025-08-09,2025-09-07,8,0,13
C00063,D00993,Lost Package,542.83,Pending,2025-04-10,2025-04-23,S00994,"Fischer, Johnson and Orr",Lost,8,1,Missing,W008,Port Justin,2025-07-20,2025-07-28,P0043,15,129.88,V005,Anderson-Mcclain,2023-09-25 00:00:00,2024-09-24 00:00:00,4.7,Morocco,W001,29,220,2025-08-14,2025-08-22,8,1,13
C00063,D00993,Lost Package,542.83,Pending,2025-04-10,2025-04-23,S00994,"Fischer, Johnson and Orr",Lost,8,1,Missing,W008,Port Justin,2025-07-20,2025-07-28,P0043,15,129.88,V005,Anderson-Mcclain,2023-09-25 00:00:00,2024-09-24 00:00:00,4.7,Morocco,W005,727,218,2025-07-12,2025-08-09,8,0,13
C00063,D00993,Lost Package,542.83,Pending,2025-04-10,2025-04-23,S00994,"Fischer, Johnson and Orr",Lost,8,1,Missing,W008,Port Justin,2025-07-20,2025-07-28,P0043,15,129.88,V005,Anderson-Mcclain,2023-09-25 00:00:00,2024-09-24 00:00:00,4.7,Morocco,W009,429,270,2025-08-11,2025-08-26,8,0,13
C00063,D00993,Lost Package,542.83,Pending,2025-04-10,2025-04-23,S00994,"Fischer, Johnson and Orr",Lost,8,1,Missing,W008,Port Justin,2025-07-20,2025-07-28,P0043,15,129.88,V005,Anderson-Mcclain,2023-09-25 00:00:00,2024-09-24 00:00:00,4.7,Morocco,W002,91,124,2025-08-16,2025-09-04,8,1,13
C00063,D00993,Lost Package,542.83,Pending,2025-04-10,2025-04-23,S00994,"Fischer, Johnson and Orr",Lost,8,1,Missing,W008,Port Justin,2025-07-20,2025-07-28,P0043,15,129.88,V023,"Martinez, Brooks and Hickman",2023-10-21 00:00:00,2024-10-20 00:00:00,3.5,Taiwan,W004,248,296,2025-09-07,2025-09-25,8,1,13
C00063,D00993,Lost Package,542.83,Pending,2025-04-10,2025-04-23,S00994,"Fischer, Johnson and Orr",Lost,8,1,Missing,W008,Port Justin,2025-07-20,2025-07-28,P0043,15,129.88,V023,"Martinez, Brooks and Hickman",2023-10-21 00:00:00,2024-10-20 00:00:00,3.5,Taiwan,W009,282,216,2025-08-31,2025-09-27,8,0,13
C00063,D00993,Lost Package,542.83,Pending,2025-04-10,2025-04-23,S00994,"Fischer, Johnson and Orr",Lost,8,1,Missing,W008,Port Justin,2025-07-20,2025-07-28,P0043,15,129.88,V023,"Martinez, Brooks and Hickman",2023-10-21 00:00:00,2024-10-20 00:00:00,3.5,Taiwan,W004,949,291,2025-08-16,2025-09-15,8,0,13
C00063,D00993,Lost Package,542.83,Pending,2025-04-10,2025-04-23,S00994,"Fischer, Johnson and Orr",Lost,8,1,Missing,W008,Port Justin,2025-07-20,2025-07-28,P0043,15,129.88,V023,"Martinez, Brooks and Hickman",2023-10-21 00:00:00,2024-10-20 00:00:00,3.5,Taiwan,W008,96,115,2025-07-23,2025-08-18,8,1,13
C00063,D00993,Lost Package,542.83,Pending,2025-04-10,2025-04-23,S00994,"Fischer, Johnson and Orr",Lost,8,1,Missing,W008,Port Justin,2025-07-20,2025-07-28,P0043,15,129.88,V023,"Martinez, Brooks and Hickman",2023-10-21 00:00:00,2024-10-20 00:00:00,3.5,Taiwan,W007,589,297,2025-08-02,2025-08-27,8,0,13
C00063,D00993,Lost Package,542.83,Pending,2025-04-10,2025-04-23,S00994,"Fischer, Johnson and Orr",Lost,8,1,Missing,W008,Port Justin,2025-07-20,2025-07-28,P0043,15,129.88,V023,"Martinez, Brooks and Hickman",2023-10-21 00:00:00,2024-10-20 00:00:00,3.5,Taiwan,W010,554,199,2025-09-03,2025-09-25,8,0,13
C00063,D00993,Lost Package,542.83,Pending,2025-04-10,2025-04-23,S00994,"Fischer, Johnson and Orr",Lost,8,1,Missing,W008,Port Justin,2025-07-20,2025-07-28,P0043,15,129.88,V023,"Martinez, Brooks and Hickman",2023-10-21 00:00:00,2024-10-20 00:00:00,3.5,Taiwan,W008,806,215,2025-08-09,2025-09-07,8,0,13
C00063,D00993,Lost Package,542.83,Pending,2025-04-10,2025-04-23,S00994,"Fischer, Johnson and Orr",Lost,8,1,Missing,W008,Port Justin,2025-07-20,2025-07-28,P0043,15,129.88,V023,"Martinez, Brooks and Hickman",2023-10-21 00:00:00,2024-10-20 00:00:00,3.5,Taiwan,W001,29,220,2025-08-14,2025-08-22,8,1,13
C00063,D00993,Lost Package,542.83,Pending,2025-04-10,2025-04-23,S00994,"Fischer, Johnson and Orr",Lost,8,1,Missing,W008,Port Justin,2025-07-20,2025-07-28,P0043,15,129.88,V023,"Martinez, Brooks and Hickman",2023-10-21 00:00:00,2024-10-20 00:00:00,3.5,Taiwan,W005,727,218,2025-07-12,2025-08-09,8,0,13
C00063,D00993,Lost Package,542.83,Pending,2025-04-10,2025-04-23,S00994,"Fischer, Johnson and Orr",Lost,8,1,Missing,W008,Port Justin,2025-07-20,2025-07-28,P0043,15,129.88,V023,"Martinez, Brooks and Hickman",2023-10-21 00:00:00,2024-10-20 00:00:00,3.5,Taiwan,W009,429,270,2025-08-11,2025-08-26,8,0,13
C00063,D00993,Lost Package,542.83,Pending,2025-04-10,2025-04-23,S00994,"Fischer, Johnson and Orr",Lost,8,1,Missing,W008,Port Justin,2025-07-20,2025-07-28,P0043,15,129.88,V023,"Martinez, Brooks and Hickman",2023-10-21 00:00:00,2024-10-20 00:00:00,3.5,Taiwan,W002,91,124,2025-08-16,2025-09-04,8,1,13
C00064,D00179,Damage,733.66,Pending,2025-07-03,2025-07-04,S00180,Morrison-Hatfield,In Transit,4,0,Signed,W004,Lake Willie,2025-05-23,2025-05-27,P0035,44,63.11,V008,"Hamilton, Green and Edwards",2023-10-29 00:00:00,2024-10-28 00:00:00,4.2,Luxembourg,W001,849,266,2025-08-27,2025-09-06,4,0,1
C00064,D00179,Damage,733.66,Pending,2025-07-03,2025-07-04,S00180,Morrison-Hatfield,In Transit,4,0,Signed,W004,Lake Willie,2025-05-23,2025-05-27,P0035,44,63.11,V008,"Hamilton, Green and Edwards",2023-10-29 00:00:00,2024-10-28 00:00:00,4.2,Luxembourg,W003,740,110,2025-08-10,2025-08-20,4,0,1
C00064,D00179,Damage,733.66,Pending,2025-07-03,2025-07-04,S00180,Morrison-Hatfield,In Transit,4,0,Signed,W004,Lake Willie,2025-05-23,2025-05-27,P0035,44,63.11,V008,"Hamilton, Green and Edwards",2023-10-29 00:00:00,2024-10-28 00:00:00,4.2,Luxembourg,W006,199,247,2025-08-30,2025-09-15,4,1,1
C00064,D00179,Damage,733.66,Pending,2025-07-03,2025-07-04,S00180,Morrison-Hatfield,In Transit,4,0,Signed,W004,Lake Willie,2025-05-23,2025-05-27,P0035,44,63.11,V008,"Hamilton, Green and Edwards",2023-10-29 00:00:00,2024-10-28 00:00:00,4.2,Luxembourg,W005,519,155,2025-08-18,2025-09-07,4,0,1
C00064,D00179,Damage,733.66,Pending,2025-07-03,2025-07-04,S00180,Morrison-Hatfield,In Transit,4,0,Signed,W004,Lake Willie,2025-05-23,2025-05-27,P0035,44,63.11,V008,"Hamilton, Green and Edwards",2023-10-29 00:00:00,2024-10-28 00:00:00,4.2,Luxembourg,W010,504,261,2025-08-19,2025-08-31,4,0,1
C00064,D00179,Damage,733.66,Pending,2025-07-03,2025-07-04,S00180,Morrison-Hatfield,In Transit,4,0,Signed,W004,Lake Willie,2025-05-23,2025-05-27,P0035,44,63.11,V008,"Hamilton, Green and Edwards",2023-10-29 00:00:00,2024-10-28 00:00:00,4.2,Luxembourg,W006,972,110,2025-08-31,2025-09-19,4,0,1
C00065,D00578,Incorrect Delivery,263.55,Rejected,2025-04-23,2025-05-10,S00579,Lin-Wilson,Delayed,2,1,Pending,W006,Laurenstad,2025-03-23,2025-03-25,P0090,180,340.4,V027,"Cooke, Meadows and Robles",2023-10-30 00:00:00,2024-10-29 00:00:00,3.4,Croatia,W001,209,232,2025-08-15,2025-08-26,2,1,17
C00065,D00578,Incorrect Delivery,263.55,Rejected,2025-04-23,2025-05-10,S00579,Lin-Wilson,Delayed,2,1,Pending,W006,Laurenstad,2025-03-23,2025-03-25,P0090,180,340.4,V027,"Cooke, Meadows and Robles",2023-10-30 00:00:00,2024-10-29 00:00:00,3.4,Croatia,W003,331,250,2025-07-25,2025-08-19,2,0,17
C00065,D00578,Incorrect Delivery,263.55,Rejected,2025-04-23,2025-05-10,S00579,Lin-Wilson,Delayed,2,1,Pending,W006,Laurenstad,2025-03-23,2025-03-25,P0090,180,340.4,V027,"Cooke, Meadows and Robles",2023-10-30 00:00:00,2024-10-29 00:00:00,3.4,Croatia,W009,913,128,2025-09-08,2025-10-03,2,0,17
C00065,D00578,Incorrect Delivery,263.55,Rejected,2025-04-23,2025-05-10,S00579,Lin-Wilson,Delayed,2,1,Pending,W006,Laurenstad,2025-03-23,2025-03-25,P0090,180,340.4,V027,"Cooke, Meadows and Robles",2023-10-30 00:00:00,2024-10-29 00:00:00,3.4,Croatia,W007,128,210,2025-07-22,2025-08-20,2,1,17
C00065,D00578,Incorrect Delivery,263.55,Rejected,2025-04-23,2025-05-10,S00579,Lin-Wilson,Delayed,2,1,Pending,W006,Laurenstad,2025-03-23,2025-03-25,P0090,180,340.4,V027,"Cooke, Meadows and Robles",2023-10-30 00:00:00,2024-10-29 00:00:00,3.4,Croatia,W004,450,266,2025-08-08,2025-08-29,2,0,17
C00065,D00578,Incorrect Delivery,263.55,Rejected,2025-04-23,2025-05-10,S00579,Lin-Wilson,Delayed,2,1,Pending,W006,Laurenstad,2025-03-23,2025-03-25,P0090,180,340.4,V027,"Cooke, Meadows and Robles",2023-10-30 00:00:00,2024-10-29 00:00:00,3.4,Croatia,W008,137,287,2025-08-28,2025-09-09,2,1,17
C00065,D00578,Incorrect Delivery,263.55,Rejected,2025-04-23,2025-05-10,S00579,Lin-Wilson,Delayed,2,1,Pending,W006,Laurenstad,2025-03-23,2025-03-25,P0090,180,340.4,V027,"Cooke, Meadows and Robles",2023-10-30 00:00:00,2024-10-29 00:00:00,3.4,Croatia,W007,217,220,2025-08-27,2025-09-24,2,1,17
C00065,D00578,Incorrect Delivery,263.55,Rejected,2025-04-23,2025-05-10,S00579,Lin-Wilson,Delayed,2,1,Pending,W006,Laurenstad,2025-03-23,2025-03-25,P0090,180,340.4,V027,"Cooke, Meadows and Robles",2023-10-30 00:00:00,2024-10-29 00:00:00,3.4,Croatia,W009,690,177,2025-07-20,2025-08-06,2,0,17
C00065,D00578,Incorrect Delivery,263.55,Rejected,2025-04-23,2025-05-10,S00579,Lin-Wilson,Delayed,2,1,Pending,W006,Laurenstad,2025-03-23,2025-03-25,P0090,180,340.4,V027,"Cooke, Meadows and Robles",2023-10-30 00:00:00,2024-10-29 00:00:00,3.4,Croatia,W010,971,275,2025-08-10,2025-08-29,2,0,17
C00065,D00578,Incorrect Delivery,263.55,Rejected,2025-04-23,2025-05-10,S00579,Lin-Wilson,Delayed,2,1,Pending,W006,Laurenstad,2025-03-23,2025-03-25,P0090,180,340.4,V027,"Cooke, Meadows and Robles",2023-10-30 00:00:00,2024-10-29 00:00:00,3.4,Croatia,W004,313,167,2025-07-29,2025-08-19,2,0,17
C00065,D00578,Incorrect Delivery,263.55,Rejected,2025-04-23,2025-05-10,S00579,Lin-Wilson,Delayed,2,1,Pending,W006,Laurenstad,2025-03-23,2025-03-25,P0090,180,340.4,V027,"Cooke, Meadows and Robles",2023-10-30 00:00:00,2024-10-29 00:00:00,3.4,Croatia,W005,384,185,2025-07-30,2025-08-17,2,0,17
C00066,D00692,Lost Package,502.14,Rejected,2025-07-14,2025-07-28,S00693,Nelson-Jackson,In Transit,8,0,Signed,W004,Livingstonview,2025-08-07,2025-08-15,P0091,127,132.4,0,0,0,0,0.0,0,W006,537,199,2025-08-24,2025-09-16,8,0,14
C00066,D00692,Lost Package,502.14,Rejected,2025-07-14,2025-07-28,S00693,Nelson-Jackson,In Transit,8,0,Signed,W004,Livingstonview,2025-08-07,2025-08-15,P0091,127,132.4,0,0,0,0,0.0,0,W007,973,259,2025-08-12,2025-09-03,8,0,14
C00066,D00692,Lost Package,502.14,Rejected,2025-07-14,2025-07-28,S00693,Nelson-Jackson,In Transit,8,0,Signed,W004,Livingstonview,2025-08-07,2025-08-15,P0091,127,132.4,0,0,0,0,0.0,0,W003,440,164,2025-07-17,2025-08-08,8,0,14
C00066,D00692,Lost Package,502.14,Rejected,2025-07-14,2025-07-28,S00693,Nelson-Jackson,In Transit,8,0,Signed,W004,Livingstonview,2025-08-07,2025-08-15,P0091,127,132.4,0,0,0,0,0.0,0,W008,866,297,2025-08-08,2025-08-20,8,0,14
C00066,D00692,Lost Package,502.14,Rejected,2025-07-14,2025-07-28,S00693,Nelson-Jackson,In Transit,8,0,Signed,W004,Livingstonview,2025-08-07,2025-08-15,P0091,127,132.4,0,0,0,0,0.0,0,W010,884,260,2025-08-14,2025-08-30,8,0,14
C00066,D00692,Lost Package,502.14,Rejected,2025-07-14,2025-07-28,S00693,Nelson-Jackson,In Transit,8,0,Signed,W004,Livingstonview,2025-08-07,2025-08-15,P0091,127,132.4,0,0,0,0,0.0,0,W006,179,174,2025-08-03,2025-08-19,8,0,14
C00066,D00692,Lost Package,502.14,Rejected,2025-07-14,2025-07-28,S00693,Nelson-Jackson,In Transit,8,0,Signed,W004,Livingstonview,2025-08-07,2025-08-15,P0091,127,132.4,0,0,0,0,0.0,0,W006,488,255,2025-08-11,2025-08-27,8,0,14
C00067,D00610,Lost Package,546.56,Pending,2025-07-27,2025-07-31,S00611,Jensen Group,Delayed,8,1,Pending,W006,East Douglas,2025-07-08,2025-07-16,P0061,178,435.7,0,0,0,0,0.0,0,W001,955,190,2025-07-31,2025-08-14,8,0,4
C00067,D00610,Lost Package,546.56,Pending,2025-07-27,2025-07-31,S00611,Jensen Group,Delayed,8,1,Pending,W006,East Douglas,2025-07-08,2025-07-16,P0061,178,435.7,0,0,0,0,0.0,0,W010,535,285,2025-08-07,2025-09-01,8,0,4
C00067,D00610,Lost Package,546.56,Pending,2025-07-27,2025-07-31,S00611,Jensen Group,Delayed,8,1,Pending,W006,East Douglas,2025-07-08,2025-07-16,P0061,178,435.7,0,0,0,0,0.0,0,W007,854,162,2025-08-19,2025-09-03,8,0,4
C00067,D00610,Lost Package,546.56,Pending,2025-07-27,2025-07-31,S00611,Jensen Group,Delayed,8,1,Pending,W006,East Douglas,2025-07-08,2025-07-16,P0061,178,435.7,0,0,0,0,0.0,0,W010,220,294,2025-08-23,2025-09-12,8,1,4
C00067,D00610,Lost Package,546.56,Pending,2025-07-27,2025-07-31,S00611,Jensen Group,Delayed,8,1,Pending,W006,East Douglas,2025-07-08,2025-07-16,P0061,178,435.7,0,0,0,0,0.0,0,W005,956,177,2025-07-30,2025-08-17,8,0,4
C00067,D00610,Lost Package,546.56,Pending,2025-07-27,2025-07-31,S00611,Jensen Group,Delayed,8,1,Pending,W006,East Douglas,2025-07-08,2025-07-16,P0061,178,435.7,0,0,0,0,0.0,0,W004,837,150,2025-07-24,2025-08-22,8,0,4
C00067,D00610,Lost Package,546.56,Pending,2025-07-27,2025-07-31,S00611,Jensen Group,Delayed,8,1,Pending,W006,East Douglas,2025-07-08,2025-07-16,P0061,178,435.7,0,0,0,0,0.0,0,W010,64,104,2025-08-27,2025-09-17,8,1,4
C00068,D00574,Damage,400.39,Rejected,2025-08-06,2025-08-13,S00575,Miller Ltd,Delivered,8,0,Pending,W002,South Eric,2025-06-08,2025-06-16,P0073,51,137.4,0,0,0,0,0.0,0,W004,515,247,2025-07-15,2025-08-11,8,0,7
C00068,D00574,Damage,400.39,Rejected,2025-08-06,2025-08-13,S00575,Miller Ltd,Delivered,8,0,Pending,W002,South Eric,2025-06-08,2025-06-16,P0073,51,137.4,0,0,0,0,0.0,0,W008,111,264,2025-08-17,2025-09-02,8,1,7
C00068,D00574,Damage,400.39,Rejected,2025-08-06,2025-08-13,S00575,Miller Ltd,Delivered,8,0,Pending,W002,South Eric,2025-06-08,2025-06-16,P0073,51,137.4,0,0,0,0,0.0,0,W002,952,218,2025-08-30,2025-09-08,8,0,7
C00068,D00574,Damage,400.39,Rejected,2025-08-06,2025-08-13,S00575,Miller Ltd,Delivered,8,0,Pending,W002,South Eric,2025-06-08,2025-06-16,P0073,51,137.4,0,0,0,0,0.0,0,W006,386,268,2025-08-25,2025-09-19,8,0,7
C00068,D00574,Damage,400.39,Rejected,2025-08-06,2025-08-13,S00575,Miller Ltd,Delivered,8,0,Pending,W002,South Eric,2025-06-08,2025-06-16,P0073,51,137.4,0,0,0,0,0.0,0,W009,469,110,2025-09-09,2025-09-18,8,0,7
C00068,D00574,Damage,400.39,Rejected,2025-08-06,2025-08-13,S00575,Miller Ltd,Delivered,8,0,Pending,W002,South Eric,2025-06-08,2025-06-16,P0073,51,137.4,0,0,0,0,0.0,0,W005,281,252,2025-08-19,2025-08-27,8,0,7
C00068,D00574,Damage,400.39,Rejected,2025-08-06,2025-08-13,S00575,Miller Ltd,Delivered,8,0,Pending,W002,South Eric,2025-06-08,2025-06-16,P0073,51,137.4,0,0,0,0,0.0,0,W005,258,286,2025-09-07,2025-09-14,8,1,7
C00068,D00574,Damage,400.39,Rejected,2025-08-06,2025-08-13,S00575,Miller Ltd,Delivered,8,0,Pending,W002,South Eric,2025-06-08,2025-06-16,P0073,51,137.4,0,0,0,0,0.0,0,W004,817,230,2025-09-09,2025-09-29,8,0,7
C00068,D00574,Damage,400.39,Rejected,2025-08-06,2025-08-13,S00575,Miller Ltd,Delivered,8,0,Pending,W002,South Eric,2025-06-08,2025-06-16,P0073,51,137.4,0,0,0,0,0.0,0,W010,383,117,2025-07-20,2025-08-01,8,0,7
C00069,D00621,Incorrect Delivery,240.93,Approved,2025-05-20,2025-05-29,S00622,"Knapp, Miller and Reyes",Delivered,10,0,Pending,W007,Bradleymouth,2025-06-24,2025-07-04,P0056,69,150.6,V015,Wilson-Woodard,2024-03-20 00:00:00,2025-03-20 00:00:00,3.4,Armenia,W003,833,235,2025-08-12,2025-08-25,10,0,9
C00069,D00621,Incorrect Delivery,240.93,Approved,2025-05-20,2025-05-29,S00622,"Knapp, Miller and Reyes",Delivered,10,0,Pending,W007,Bradleymouth,2025-06-24,2025-07-04,P0056,69,150.6,V015,Wilson-Woodard,2024-03-20 00:00:00,2025-03-20 00:00:00,3.4,Armenia,W006,489,177,2025-07-17,2025-07-31,10,0,9
C00069,D00621,Incorrect Delivery,240.93,Approved,2025-05-20,2025-05-29,S00622,"Knapp, Miller and Reyes",Delivered,10,0,Pending,W007,Bradleymouth,2025-06-24,2025-07-04,P0056,69,150.6,V015,Wilson-Woodard,2024-03-20 00:00:00,2025-03-20 00:00:00,3.4,Armenia,W010,886,209,2025-08-26,2025-09-25,10,0,9
C00069,D00621,Incorrect Delivery,240.93,Approved,2025-05-20,2025-05-29,S00622,"Knapp, Miller and Reyes",Delivered,10,0,Pending,W007,Bradleymouth,2025-06-24,2025-07-04,P0056,69,150.6,V015,Wilson-Woodard,2024-03-20 00:00:00,2025-03-20 00:00:00,3.4,Armenia,W004,531,171,2025-08-20,2025-09-14,10,0,9
C00069,D00621,Incorrect Delivery,240.93,Approved,2025-05-20,2025-05-29,S00622,"Knapp, Miller and Reyes",Delivered,10,0,Pending,W007,Bradleymouth,2025-06-24,2025-07-04,P0056,69,150.6,V015,Wilson-Woodard,2024-03-20 00:00:00,2025-03-20 00:00:00,3.4,Armenia,W003,573,213,2025-08-16,2025-09-07,10,0,9
C00069,D00621,Incorrect Delivery,240.93,Approved,2025-05-20,2025-05-29,S00622,"Knapp, Miller and Reyes",Delivered,10,0,Pending,W007,Bradleymouth,2025-06-24,2025-07-04,P0056,69,150.6,V015,Wilson-Woodard,2024-03-20 00:00:00,2025-03-20 00:00:00,3.4,Armenia,W008,49,218,2025-08-26,2025-09-11,10,1,9
C00069,D00621,Incorrect Delivery,240.93,Approved,2025-05-20,2025-05-29,S00622,"Knapp, Miller and Reyes",Delivered,10,0,Pending,W007,Bradleymouth,2025-06-24,2025-07-04,P0056,69,150.6,V015,Wilson-Woodard,2024-03-20 00:00:00,2025-03-20 00:00:00,3.4,Armenia,W002,988,129,2025-08-12,2025-08-25,10,0,9
C00069,D00621,Incorrect Delivery,240.93,Approved,2025-05-20,2025-05-29,S00622,"Knapp, Miller and Reyes",Delivered,10,0,Pending,W007,Bradleymouth,2025-06-24,2025-07-04,P0056,69,150.6,V015,Wilson-Woodard,2024-03-20 00:00:00,2025-03-20 00:00:00,3.4,Armenia,W010,425,295,2025-08-26,2025-09-02,10,0,9
C00069,D00621,Incorrect Delivery,240.93,Approved,2025-05-20,2025-05-29,S00622,"Knapp, Miller and Reyes",Delivered,10,0,Pending,W007,Bradleymouth,2025-06-24,2025-07-04,P0056,69,150.6,V015,Wilson-Woodard,2024-03-20 00:00:00,2025-03-20 00:00:00,3.4,Armenia,W010,681,168,2025-08-06,2025-08-16,10,0,9
C00069,D00621,Incorrect Delivery,240.93,Approved,2025-05-20,2025-05-29,S00622,"Knapp, Miller and Reyes",Delivered,10,0,Pending,W007,Bradleymouth,2025-06-24,2025-07-04,P0056,69,150.6,V015,Wilson-Woodard,2024-03-20 00:00:00,2025-03-20 00:00:00,3.4,Armenia,W010,66,143,2025-08-12,2025-08-19,10,1,9
C00069,D00621,Incorrect Delivery,240.93,Approved,2025-05-20,2025-05-29,S00622,"Knapp, Miller and Reyes",Delivered,10,0,Pending,W007,Bradleymouth,2025-06-24,2025-07-04,P0056,69,150.6,V015,Wilson-Woodard,2024-03-20 00:00:00,2025-03-20 00:00:00,3.4,Armenia,W007,386,121,2025-07-20,2025-08-11,10,0,9
C00069,D00621,Incorrect Delivery,240.93,Approved,2025-05-20,2025-05-29,S00622,"Knapp, Miller and Reyes",Delivered,10,0,Pending,W007,Bradleymouth,2025-06-24,2025-07-04,P0056,69,150.6,V015,Wilson-Woodard,2024-03-20 00:00:00,2025-03-20 00:00:00,3.4,Armenia,W004,630,194,2025-08-10,2025-08-31,10,0,9
C00069,D00621,Incorrect Delivery,240.93,Approved,2025-05-20,2025-05-29,S00622,"Knapp, Miller and Reyes",Delivered,10,0,Pending,W007,Bradleymouth,2025-06-24,2025-07-04,P0056,69,150.6,V015,Wilson-Woodard,2024-03-20 00:00:00,2025-03-20 00:00:00,3.4,Armenia,W001,824,176,2025-07-17,2025-07-28,10,0,9
C00069,D00621,Incorrect Delivery,240.93,Approved,2025-05-20,2025-05-29,S00622,"Knapp, Miller and Reyes",Delivered,10,0,Pending,W007,Bradleymouth,2025-06-24,2025-07-04,P0056,69,150.6,V015,Wilson-Woodard,2024-03-20 00:00:00,2025-03-20 00:00:00,3.4,Armenia,W008,445,140,2025-08-08,2025-08-30,10,0,9
C00069,D00621,Incorrect Delivery,240.93,Approved,2025-05-20,2025-05-29,S00622,"Knapp, Miller and Reyes",Delivered,10,0,Pending,W007,Bradleymouth,2025-06-24,2025-07-04,P0056,69,150.6,V041,"Miller, Mcdonald and Miller",2024-07-17 00:00:00,2025-07-17 00:00:00,3.4,Lesotho,W003,833,235,2025-08-12,2025-08-25,10,0,9
C00069,D00621,Incorrect Delivery,240.93,Approved,2025-05-20,2025-05-29,S00622,"Knapp, Miller and Reyes",Delivered,10,0,Pending,W007,Bradleymouth,2025-06-24,2025-07-04,P0056,69,150.6,V041,"Miller, Mcdonald and Miller",2024-07-17 00:00:00,2025-07-17 00:00:00,3.4,Lesotho,W006,489,177,2025-07-17,2025-07-31,10,0,9
C00069,D00621,Incorrect Delivery,240.93,Approved,2025-05-20,2025-05-29,S00622,"Knapp, Miller and Reyes",Delivered,10,0,Pending,W007,Bradleymouth,2025-06-24,2025-07-04,P0056,69,150.6,V041,"Miller, Mcdonald and Miller",2024-07-17 00:00:00,2025-07-17 00:00:00,3.4,Lesotho,W010,886,209,2025-08-26,2025-09-25,10,0,9
C00069,D00621,Incorrect Delivery,240.93,Approved,2025-05-20,2025-05-29,S00622,"Knapp, Miller and Reyes",Delivered,10,0,Pending,W007,Bradleymouth,2025-06-24,2025-07-04,P0056,69,150.6,V041,"Miller, Mcdonald and Miller",2024-07-17 00:00:00,2025-07-17 00:00:00,3.4,Lesotho,W004,531,171,2025-08-20,2025-09-14,10,0,9
C00069,D00621,Incorrect Delivery,240.93,Approved,2025-05-20,2025-05-29,S00622,"Knapp, Miller and Reyes",Delivered,10,0,Pending,W007,Bradleymouth,2025-06-24,2025-07-04,P0056,69,150.6,V041,"Miller, Mcdonald and Miller",2024-07-17 00:00:00,2025-07-17 00:00:00,3.4,Lesotho,W003,573,213,2025-08-16,2025-09-07,10,0,9
C00069,D00621,Incorrect Delivery,240.93,Approved,2025-05-20,2025-05-29,S00622,"Knapp, Miller and Reyes",Delivered,10,0,Pending,W007,Bradleymouth,2025-06-24,2025-07-04,P0056,69,150.6,V041,"Miller, Mcdonald and Miller",2024-07-17 00:00:00,2025-07-17 00:00:00,3.4,Lesotho,W008,49,218,2025-08-26,2025-09-11,10,1,9
C00069,D00621,Incorrect Delivery,240.93,Approved,2025-05-20,2025-05-29,S00622,"Knapp, Miller and Reyes",Delivered,10,0,Pending,W007,Bradleymouth,2025-06-24,2025-07-04,P0056,69,150.6,V041,"Miller, Mcdonald and Miller",2024-07-17 00:00:00,2025-07-17 00:00:00,3.4,Lesotho,W002,988,129,2025-08-12,2025-08-25,10,0,9
C00069,D00621,Incorrect Delivery,240.93,Approved,2025-05-20,2025-05-29,S00622,"Knapp, Miller and Reyes",Delivered,10,0,Pending,W007,Bradleymouth,2025-06-24,2025-07-04,P0056,69,150.6,V041,"Miller, Mcdonald and Miller",2024-07-17 00:00:00,2025-07-17 00:00:00,3.4,Lesotho,W010,425,295,2025-08-26,2025-09-02,10,0,9
