claim_id,delivery_id,reason,amount_claimed,claim_status,claim_date,resolved_date,shipment_id,carrier,status,delivery_duration_days,damage_flag,proof_of_delivery_status,origin_warehouse,destination_city,ship_date,delivery_date,product_id,quantity,freight_cost,vendor_id,vendor_name,contract_start,contract_end,vendor_rating,country,warehouse_id,stock_level,reorder_threshold,last_restock_date,next_restock_due
C00091,D00456,Damage,160.3,Approved,2025-07-13,2025-07-19,S00457,Mclean-Gillespie,Lost,6,1,Missing,W004,New Ricardoborough,2025-07-31,2025-08-06,P0059,71,216.34,V029,Manning PLC,2024-04-30,2025-04-30,3.9,Hong Kong,W003,15,142,2025-07-15,2025-07-25
C00091,D00456,Damage,160.3,Approved,2025-07-13,2025-07-19,S00457,Mclean-Gillespie,Lost,6,1,Missing,W004,New Ricardoborough,2025-07-31,2025-08-06,P0059,71,216.34,V029,Manning PLC,2024-04-30,2025-04-30,3.9,Hong Kong,W003,302,128,2025-08-16,2025-09-14
C00091,D00456,Damage,160.3,Approved,2025-07-13,2025-07-19,S00457,Mclean-Gillespie,Lost,6,1,Missing,W004,New Ricardoborough,2025-07-31,2025-08-06,P0059,71,216.34,V029,Manning PLC,2024-04-30,2025-04-30,3.9,Hong Kong,W006,705,258,2025-09-09,2025-09-23
C00091,D00456,Damage,160.3,Approved,2025-07-13,2025-07-19,S00457,Mclean-Gillespie,Lost,6,1,Missing,W004,New Ricardoborough,2025-07-31,2025-08-06,P0059,71,216.34,V029,Manning PLC,2024-04-30,2025-04-30,3.9,Hong Kong,W010,602,207,2025-07-23,2025-08-19
C00091,D00456,Damage,160.3,Approved,2025-07-13,2025-07-19,S00457,Mclean-Gillespie,Lost,6,1,Missing,W004,New Ricardoborough,2025-07-31,2025-08-06,P0059,71,216.34,V029,Manning PLC,2024-04-30,2025-04-30,3.9,Hong Kong,W002,920,281,2025-07-19,2025-08-10
C00091,D00456,Damage,160.3,Approved,2025-07-13,2025-07-19,S00457,Mclean-Gillespie,Lost,6,1,Missing,W004,New Ricardoborough,2025-07-31,2025-08-06,P0059,71,216.34,V029,Manning PLC,2024-04-30,2025-04-30,3.9,Hong Kong,W009,669,270,2025-08-29,2025-09-11
C00091,D00456,Damage,160.3,Approved,2025-07-13,2025-07-19,S00457,Mclean-Gillespie,Lost,6,1,Missing,W004,New Ricardoborough,2025-07-31,2025-08-06,P0059,71,216.34,V029,Manning PLC,2024-04-30,2025-04-30,3.9,Hong Kong,W009,679,124,2025-07-14,2025-08-11
C00091,D00456,Damage,160.3,Approved,2025-07-13,2025-07-19,S00457,Mclean-Gillespie,Lost,6,1,Missing,W004,New Ricardoborough,2025-07-31,2025-08-06,P0059,71,216.34,V029,Manning PLC,2024-04-30,2025-04-30,3.9,Hong Kong,W006,715,262,2025-08-10,2025-08-25
C00091,D00456,Damage,160.3,Approved,2025-07-13,2025-07-19,S00457,Mclean-Gillespie,Lost,6,1,Missing,W004,New Ricardoborough,2025-07-31,2025-08-06,P0059,71,216.34,V029,Manning PLC,2024-04-30,2025-04-30,3.9,Hong Kong,W001,633,212,2025-07-16,2025-08-07
C00091,D00456,Damage,160.3,Approved,2025-07-13,2025-07-19,S00457,Mclean-Gillespie,Lost,6,1,Missing,W004,New Ricardoborough,2025-07-31,2025-08-06,P0059,71,216.34,V029,Manning PLC,2024-04-30,2025-04-30,3.9,Hong Kong,W006,950,268,2025-08-02,2025-08-26
C00091,D00456,Damage,160.3,Approved,2025-07-13,2025-07-19,S00457,Mclean-Gillespie,Lost,6,1,Missing,W004,New Ricardoborough,2025-07-31,2025-08-06,P0059,71,216.34,V029,Manning PLC,2024-04-30,2025-04-30,3.9,Hong Kong,W001,420,281,2025-08-13,2025-09-06
C00091,D00456,Damage,160.3,Approved,2025-07-13,2025-07-19,S00457,Mclean-Gillespie,Lost,6,1,Missing,W004,New Ricardoborough,2025-07-31,2025-08-06,P0059,71,216.34,V029,Manning PLC,2024-04-30,2025-04-30,3.9,Hong Kong,W005,282,150,2025-09-05,2025-10-04
C00091,D00456,Damage,160.3,Approved,2025-07-13,2025-07-19,S00457,Mclean-Gillespie,Lost,6,1,Missing,W004,New Ricardoborough,2025-07-31,2025-08-06,P0059,71,216.34,V029,Manning PLC,2024-04-30,2025-04-30,3.9,Hong Kong,W010,291,141,2025-07-14,2025-08-08
C00092,D00904,Incorrect Delivery,863.31,Rejected,2025-07-14,2025-07-19,S00905,Wallace-Walker,Delivered,3,1,Pending,W009,West Ebony,2025-06-14,2025-06-17,P0081,157,402.93,,,,,,,W007,385,118,2025-09-02,2025-09-27
C00092,D00904,Incorrect Delivery,863.31,Rejected,2025-07-14,2025-07-19,S00905,Wallace-Walker,Delivered,3,1,Pending,W009,West Ebony,2025-06-14,2025-06-17,P0081,157,402.93,,,,,,,W008,902,297,2025-09-03,2025-09-16
C00092,D00904,Incorrect Delivery,863.31,Rejected,2025-07-14,2025-07-19,S00905,Wallace-Walker,Delivered,3,1,Pending,W009,West Ebony,2025-06-14,2025-06-17,P0081,157,402.93,,,,,,,W007,597,160,2025-07-25,2025-08-21
C00092,D00904,Incorrect Delivery,863.31,Rejected,2025-07-14,2025-07-19,S00905,Wallace-Walker,Delivered,3,1,Pending,W009,West Ebony,2025-06-14,2025-06-17,P0081,157,402.93,,,,,,,W003,822,234,2025-09-06,2025-09-28
C00092,D00904,Incorrect Delivery,863.31,Rejected,2025-07-14,2025-07-19,S00905,Wallace-Walker,Delivered,3,1,Pending,W009,West Ebony,2025-06-14,2025-06-17,P0081,157,402.93,,,,,,,W005,450,128,2025-09-02,2025-09-14
C00092,D00904,Incorrect Delivery,863.31,Rejected,2025-07-14,2025-07-19,S00905,Wallace-Walker,Delivered,3,1,Pending,W009,West Ebony,2025-06-14,2025-06-17,P0081,157,402.93,,,,,,,W007,49,150,2025-07-19,2025-07-31
C00092,D00904,Incorrect Delivery,863.31,Rejected,2025-07-14,2025-07-19,S00905,Wallace-Walker,Delivered,3,1,Pending,W009,West Ebony,2025-06-14,2025-06-17,P0081,157,402.93,,,,,,,W008,894,184,2025-07-30,2025-08-27
C00092,D00904,Incorrect Delivery,863.31,Rejected,2025-07-14,2025-07-19,S00905,Wallace-Walker,Delivered,3,1,Pending,W009,West Ebony,2025-06-14,2025-06-17,P0081,157,402.93,,,,,,,W008,391,242,2025-09-05,2025-09-17
C00093,D00026,Delay,520.54,Rejected,2025-08-10,2025-08-25,S00027,Porter Ltd,Delayed,3,1,Missing,W001,Apriltown,2025-07-25,2025-07-28,P0050,186,199.81,,,,,,,W010,764,166,2025-09-09,2025-10-08
C00093,D00026,Delay,520.54,Rejected,2025-08-10,2025-08-25,S00027,Porter Ltd,Delayed,3,1,Missing,W001,Apriltown,2025-07-25,2025-07-28,P0050,186,199.81,,,,,,,W001,787,245,2025-08-03,2025-08-13
C00093,D00026,Delay,520.54,Rejected,2025-08-10,2025-08-25,S00027,Porter Ltd,Delayed,3,1,Missing,W001,Apriltown,2025-07-25,2025-07-28,P0050,186,199.81,,,,,,,W010,460,291,2025-08-20,2025-09-03
C00093,D00026,Delay,520.54,Rejected,2025-08-10,2025-08-25,S00027,Porter Ltd,Delayed,3,1,Missing,W001,Apriltown,2025-07-25,2025-07-28,P0050,186,199.81,,,,,,,W003,263,141,2025-07-30,2025-08-17
C00093,D00026,Delay,520.54,Rejected,2025-08-10,2025-08-25,S00027,Porter Ltd,Delayed,3,1,Missing,W001,Apriltown,2025-07-25,2025-07-28,P0050,186,199.81,,,,,,,W004,581,270,2025-07-21,2025-08-02
C00093,D00026,Delay,520.54,Rejected,2025-08-10,2025-08-25,S00027,Porter Ltd,Delayed,3,1,Missing,W001,Apriltown,2025-07-25,2025-07-28,P0050,186,199.81,,,,,,,W002,328,260,2025-07-13,2025-08-05
C00094,D00839,Delay,195.12,Approved,2025-06-25,2025-06-27,S00840,Zhang PLC,In Transit,6,0,Pending,W001,Troymouth,2025-04-23,2025-04-29,P0021,48,357.07,,,,,,,W002,991,173,2025-08-27,2025-09-05
C00094,D00839,Delay,195.12,Approved,2025-06-25,2025-06-27,S00840,Zhang PLC,In Transit,6,0,Pending,W001,Troymouth,2025-04-23,2025-04-29,P0021,48,357.07,,,,,,,W004,858,237,2025-08-13,2025-09-01
C00094,D00839,Delay,195.12,Approved,2025-06-25,2025-06-27,S00840,Zhang PLC,In Transit,6,0,Pending,W001,Troymouth,2025-04-23,2025-04-29,P0021,48,357.07,,,,,,,W004,468,194,2025-07-13,2025-08-12
C00094,D00839,Delay,195.12,Approved,2025-06-25,2025-06-27,S00840,Zhang PLC,In Transit,6,0,Pending,W001,Troymouth,2025-04-23,2025-04-29,P0021,48,357.07,,,,,,,W008,183,116,2025-07-20,2025-08-09
C00094,D00839,Delay,195.12,Approved,2025-06-25,2025-06-27,S00840,Zhang PLC,In Transit,6,0,Pending,W001,Troymouth,2025-04-23,2025-04-29,P0021,48,357.07,,,,,,,W003,624,269,2025-08-23,2025-09-04
C00094,D00839,Delay,195.12,Approved,2025-06-25,2025-06-27,S00840,Zhang PLC,In Transit,6,0,Pending,W001,Troymouth,2025-04-23,2025-04-29,P0021,48,357.07,,,,,,,W006,102,274,2025-08-27,2025-09-08
C00094,D00839,Delay,195.12,Approved,2025-06-25,2025-06-27,S00840,Zhang PLC,In Transit,6,0,Pending,W001,Troymouth,2025-04-23,2025-04-29,P0021,48,357.07,,,,,,,W007,661,207,2025-07-23,2025-08-11
C00094,D00839,Delay,195.12,Approved,2025-06-25,2025-06-27,S00840,Zhang PLC,In Transit,6,0,Pending,W001,Troymouth,2025-04-23,2025-04-29,P0021,48,357.07,,,,,,,W009,675,198,2025-08-11,2025-09-03
C00094,D00839,Delay,195.12,Approved,2025-06-25,2025-06-27,S00840,Zhang PLC,In Transit,6,0,Pending,W001,Troymouth,2025-04-23,2025-04-29,P0021,48,357.07,,,,,,,W007,310,240,2025-07-29,2025-08-13
C00094,D00839,Delay,195.12,Approved,2025-06-25,2025-06-27,S00840,Zhang PLC,In Transit,6,0,Pending,W001,Troymouth,2025-04-23,2025-04-29,P0021,48,357.07,,,,,,,W008,118,295,2025-09-02,2025-09-17
C00095,D00861,Delay,694.68,Rejected,2025-08-04,2025-08-05,S00862,Gonzalez-Barron,Lost,8,1,Pending,W007,North Timothy,2025-05-10,2025-05-18,P0026,112,197.92,V049,"Evans, Matthews and Gibson",2024-05-27,2025-05-27,3.6,Korea,W009,487,222,2025-08-26,2025-09-11
C00095,D00861,Delay,694.68,Rejected,2025-08-04,2025-08-05,S00862,Gonzalez-Barron,Lost,8,1,Pending,W007,North Timothy,2025-05-10,2025-05-18,P0026,112,197.92,V049,"Evans, Matthews and Gibson",2024-05-27,2025-05-27,3.6,Korea,W009,200,164,2025-08-18,2025-09-09
C00095,D00861,Delay,694.68,Rejected,2025-08-04,2025-08-05,S00862,Gonzalez-Barron,Lost,8,1,Pending,W007,North Timothy,2025-05-10,2025-05-18,P0026,112,197.92,V049,"Evans, Matthews and Gibson",2024-05-27,2025-05-27,3.6,Korea,W004,710,124,2025-08-14,2025-09-07
C00095,D00861,Delay,694.68,Rejected,2025-08-04,2025-08-05,S00862,Gonzalez-Barron,Lost,8,1,Pending,W007,North Timothy,2025-05-10,2025-05-18,P0026,112,197.92,V049,"Evans, Matthews and Gibson",2024-05-27,2025-05-27,3.6,Korea,W001,452,192,2025-08-30,2025-09-22
C00095,D00861,Delay,694.68,Rejected,2025-08-04,2025-08-05,S00862,Gonzalez-Barron,Lost,8,1,Pending,W007,North Timothy,2025-05-10,2025-05-18,P0026,112,197.92,V049,"Evans, Matthews and Gibson",2024-05-27,2025-05-27,3.6,Korea,W009,974,245,2025-07-14,2025-07-25
C00095,D00861,Delay,694.68,Rejected,2025-08-04,2025-08-05,S00862,Gonzalez-Barron,Lost,8,1,Pending,W007,North Timothy,2025-05-10,2025-05-18,P0026,112,197.92,V049,"Evans, Matthews and Gibson",2024-05-27,2025-05-27,3.6,Korea,W003,904,144,2025-08-16,2025-09-01
C00095,D00861,Delay,694.68,Rejected,2025-08-04,2025-08-05,S00862,Gonzalez-Barron,Lost,8,1,Pending,W007,North Timothy,2025-05-10,2025-05-18,P0026,112,197.92,V049,"Evans, Matthews and Gibson",2024-05-27,2025-05-27,3.6,Korea,W004,310,141,2025-08-03,2025-08-23
C00095,D00861,Delay,694.68,Rejected,2025-08-04,2025-08-05,S00862,Gonzalez-Barron,Lost,8,1,Pending,W007,North Timothy,2025-05-10,2025-05-18,P0026,112,197.92,V049,"Evans, Matthews and Gibson",2024-05-27,2025-05-27,3.6,Korea,W007,210,297,2025-09-07,2025-09-26
C00095,D00861,Delay,694.68,Rejected,2025-08-04,2025-08-05,S00862,Gonzalez-Barron,Lost,8,1,Pending,W007,North Timothy,2025-05-10,2025-05-18,P0026,112,197.92,V049,"Evans, Matthews and Gibson",2024-05-27,2025-05-27,3.6,Korea,W001,751,290,2025-07-21,2025-08-08
C00095,D00861,Delay,694.68,Rejected,2025-08-04,2025-08-05,S00862,Gonzalez-Barron,Lost,8,1,Pending,W007,North Timothy,2025-05-10,2025-05-18,P0026,112,197.92,V049,"Evans, Matthews and Gibson",2024-05-27,2025-05-27,3.6,Korea,W008,923,264,2025-08-25,2025-09-02
C00095,D00861,Delay,694.68,Rejected,2025-08-04,2025-08-05,S00862,Gonzalez-Barron,Lost,8,1,Pending,W007,North Timothy,2025-05-10,2025-05-18,P0026,112,197.92,V049,"Evans, Matthews and Gibson",2024-05-27,2025-05-27,3.6,Korea,W003,940,290,2025-07-28,2025-08-06
C00095,D00861,Delay,694.68,Rejected,2025-08-04,2025-08-05,S00862,Gonzalez-Barron,Lost,8,1,Pending,W007,North Timothy,2025-05-10,2025-05-18,P0026,112,197.92,V049,"Evans, Matthews and Gibson",2024-05-27,2025-05-27,3.6,Korea,W003,269,136,2025-07-31,2025-08-24
C00096,D00645,Lost Package,185.57,Rejected,2025-06-18,2025-06-21,S00646,"Case, Adams and Olson",Lost,8,0,Signed,W003,Arnoldmouth,2025-05-24,2025-06-01,P0055,183,428.75,,,,,,,W007,408,125,2025-07-28,2025-08-12
C00096,D00645,Lost Package,185.57,Rejected,2025-06-18,2025-06-21,S00646,"Case, Adams and Olson",Lost,8,0,Signed,W003,Arnoldmouth,2025-05-24,2025-06-01,P0055,183,428.75,,,,,,,W009,292,182,2025-07-30,2025-08-18
C00096,D00645,Lost Package,185.57,Rejected,2025-06-18,2025-06-21,S00646,"Case, Adams and Olson",Lost,8,0,Signed,W003,Arnoldmouth,2025-05-24,2025-06-01,P0055,183,428.75,,,,,,,W010,749,213,2025-08-05,2025-08-28
C00096,D00645,Lost Package,185.57,Rejected,2025-06-18,2025-06-21,S00646,"Case, Adams and Olson",Lost,8,0,Signed,W003,Arnoldmouth,2025-05-24,2025-06-01,P0055,183,428.75,,,,,,,W006,524,290,2025-08-22,2025-08-29
C00096,D00645,Lost Package,185.57,Rejected,2025-06-18,2025-06-21,S00646,"Case, Adams and Olson",Lost,8,0,Signed,W003,Arnoldmouth,2025-05-24,2025-06-01,P0055,183,428.75,,,,,,,W005,95,156,2025-07-30,2025-08-19
C00096,D00645,Lost Package,185.57,Rejected,2025-06-18,2025-06-21,S00646,"Case, Adams and Olson",Lost,8,0,Signed,W003,Arnoldmouth,2025-05-24,2025-06-01,P0055,183,428.75,,,,,,,W007,789,113,2025-08-26,2025-09-11
C00096,D00645,Lost Package,185.57,Rejected,2025-06-18,2025-06-21,S00646,"Case, Adams and Olson",Lost,8,0,Signed,W003,Arnoldmouth,2025-05-24,2025-06-01,P0055,183,428.75,,,,,,,W003,544,294,2025-08-23,2025-09-11
C00096,D00645,Lost Package,185.57,Rejected,2025-06-18,2025-06-21,S00646,"Case, Adams and Olson",Lost,8,0,Signed,W003,Arnoldmouth,2025-05-24,2025-06-01,P0055,183,428.75,,,,,,,W008,806,131,2025-07-27,2025-08-06
C00096,D00645,Lost Package,185.57,Rejected,2025-06-18,2025-06-21,S00646,"Case, Adams and Olson",Lost,8,0,Signed,W003,Arnoldmouth,2025-05-24,2025-06-01,P0055,183,428.75,,,,,,,W006,657,106,2025-08-27,2025-09-20
C00096,D00645,Lost Package,185.57,Rejected,2025-06-18,2025-06-21,S00646,"Case, Adams and Olson",Lost,8,0,Signed,W003,Arnoldmouth,2025-05-24,2025-06-01,P0055,183,428.75,,,,,,,W009,416,281,2025-08-07,2025-08-24
C00096,D00645,Lost Package,185.57,Rejected,2025-06-18,2025-06-21,S00646,"Case, Adams and Olson",Lost,8,0,Signed,W003,Arnoldmouth,2025-05-24,2025-06-01,P0055,183,428.75,,,,,,,W004,256,188,2025-08-16,2025-09-15
C00096,D00645,Lost Package,185.57,Rejected,2025-06-18,2025-06-21,S00646,"Case, Adams and Olson",Lost,8,0,Signed,W003,Arnoldmouth,2025-05-24,2025-06-01,P0055,183,428.75,,,,,,,W010,626,131,2025-07-23,2025-08-18
C00097,D00240,Lost Package,715.91,Rejected,2025-07-24,2025-08-12,S00241,"Glenn, Brown and Michael",Delivered,3,0,Signed,W003,South Michaeltown,2025-07-17,2025-07-20,P0045,33,141.68,V030,Ross and Sons,2023-12-12,2024-12-11,3.2,Sierra Leone,W001,72,206,2025-08-20,2025-09-15
C00097,D00240,Lost Package,715.91,Rejected,2025-07-24,2025-08-12,S00241,"Glenn, Brown and Michael",Delivered,3,0,Signed,W003,South Michaeltown,2025-07-17,2025-07-20,P0045,33,141.68,V030,Ross and Sons,2023-12-12,2024-12-11,3.2,Sierra Leone,W004,111,119,2025-07-17,2025-08-09
C00097,D00240,Lost Package,715.91,Rejected,2025-07-24,2025-08-12,S00241,"Glenn, Brown and Michael",Delivered,3,0,Signed,W003,South Michaeltown,2025-07-17,2025-07-20,P0045,33,141.68,V030,Ross and Sons,2023-12-12,2024-12-11,3.2,Sierra Leone,W002,713,201,2025-07-26,2025-08-24
C00097,D00240,Lost Package,715.91,Rejected,2025-07-24,2025-08-12,S00241,"Glenn, Brown and Michael",Delivered,3,0,Signed,W003,South Michaeltown,2025-07-17,2025-07-20,P0045,33,141.68,V030,Ross and Sons,2023-12-12,2024-12-11,3.2,Sierra Leone,W007,661,274,2025-07-23,2025-08-08
C00097,D00240,Lost Package,715.91,Rejected,2025-07-24,2025-08-12,S00241,"Glenn, Brown and Michael",Delivered,3,0,Signed,W003,South Michaeltown,2025-07-17,2025-07-20,P0045,33,141.68,V030,Ross and Sons,2023-12-12,2024-12-11,3.2,Sierra Leone,W003,102,220,2025-08-08,2025-09-01
C00097,D00240,Lost Package,715.91,Rejected,2025-07-24,2025-08-12,S00241,"Glenn, Brown and Michael",Delivered,3,0,Signed,W003,South Michaeltown,2025-07-17,2025-07-20,P0045,33,141.68,V030,Ross and Sons,2023-12-12,2024-12-11,3.2,Sierra Leone,W008,345,212,2025-08-01,2025-08-19
C00097,D00240,Lost Package,715.91,Rejected,2025-07-24,2025-08-12,S00241,"Glenn, Brown and Michael",Delivered,3,0,Signed,W003,South Michaeltown,2025-07-17,2025-07-20,P0045,33,141.68,V030,Ross and Sons,2023-12-12,2024-12-11,3.2,Sierra Leone,W004,662,262,2025-07-16,2025-07-25
C00097,D00240,Lost Package,715.91,Rejected,2025-07-24,2025-08-12,S00241,"Glenn, Brown and Michael",Delivered,3,0,Signed,W003,South Michaeltown,2025-07-17,2025-07-20,P0045,33,141.68,V030,Ross and Sons,2023-12-12,2024-12-11,3.2,Sierra Leone,W010,906,186,2025-07-18,2025-07-27
C00097,D00240,Lost Package,715.91,Rejected,2025-07-24,2025-08-12,S00241,"Glenn, Brown and Michael",Delivered,3,0,Signed,W003,South Michaeltown,2025-07-17,2025-07-20,P0045,33,141.68,V030,Ross and Sons,2023-12-12,2024-12-11,3.2,Sierra Leone,W003,736,166,2025-07-27,2025-08-20
C00098,D00525,Incorrect Delivery,910.75,Pending,2025-07-12,2025-07-15,S00526,Mack and Sons,In Transit,2,1,Signed,W003,New Danielmouth,2025-03-19,2025-03-21,P0078,35,129.76,,,,,,,W009,880,197,2025-08-20,2025-09-17
C00098,D00525,Incorrect Delivery,910.75,Pending,2025-07-12,2025-07-15,S00526,Mack and Sons,In Transit,2,1,Signed,W003,New Danielmouth,2025-03-19,2025-03-21,P0078,35,129.76,,,,,,,W003,407,222,2025-08-25,2025-09-22
C00098,D00525,Incorrect Delivery,910.75,Pending,2025-07-12,2025-07-15,S00526,Mack and Sons,In Transit,2,1,Signed,W003,New Danielmouth,2025-03-19,2025-03-21,P0078,35,129.76,,,,,,,W001,772,186,2025-08-07,2025-08-22
C00098,D00525,Incorrect Delivery,910.75,Pending,2025-07-12,2025-07-15,S00526,Mack and Sons,In Transit,2,1,Signed,W003,New Danielmouth,2025-03-19,2025-03-21,P0078,35,129.76,,,,,,,W005,771,127,2025-08-13,2025-08-27
C00098,D00525,Incorrect Delivery,910.75,Pending,2025-07-12,2025-07-15,S00526,Mack and Sons,In Transit,2,1,Signed,W003,New Danielmouth,2025-03-19,2025-03-21,P0078,35,129.76,,,,,,,W009,257,220,2025-07-16,2025-08-06
C00098,D00525,Incorrect Delivery,910.75,Pending,2025-07-12,2025-07-15,S00526,Mack and Sons,In Transit,2,1,Signed,W003,New Danielmouth,2025-03-19,2025-03-21,P0078,35,129.76,,,,,,,W001,279,108,2025-08-15,2025-09-11
C00098,D00525,Incorrect Delivery,910.75,Pending,2025-07-12,2025-07-15,S00526,Mack and Sons,In Transit,2,1,Signed,W003,New Danielmouth,2025-03-19,2025-03-21,P0078,35,129.76,,,,,,,W005,796,286,2025-08-16,2025-08-26
C00098,D00525,Incorrect Delivery,910.75,Pending,2025-07-12,2025-07-15,S00526,Mack and Sons,In Transit,2,1,Signed,W003,New Danielmouth,2025-03-19,2025-03-21,P0078,35,129.76,,,,,,,W001,272,241,2025-08-28,2025-09-12
C00098,D00525,Incorrect Delivery,910.75,Pending,2025-07-12,2025-07-15,S00526,Mack and Sons,In Transit,2,1,Signed,W003,New Danielmouth,2025-03-19,2025-03-21,P0078,35,129.76,,,,,,,W001,110,251,2025-08-25,2025-09-21
C00098,D00525,Incorrect Delivery,910.75,Pending,2025-07-12,2025-07-15,S00526,Mack and Sons,In Transit,2,1,Signed,W003,New Danielmouth,2025-03-19,2025-03-21,P0078,35,129.76,,,,,,,W008,723,147,2025-08-16,2025-09-07
C00099,D00999,Incorrect Delivery,966.27,Rejected,2025-06-06,2025-06-24,S01000,Baker-Lin,Delivered,9,0,Signed,W006,Lake Patrick,2025-06-01,2025-06-10,P0063,198,207.85,V002,Ruiz LLC,2024-05-02,2025-05-02,3.1,Wallis and Futuna,W008,815,261,2025-07-17,2025-08-05
C00099,D00999,Incorrect Delivery,966.27,Rejected,2025-06-06,2025-06-24,S01000,Baker-Lin,Delivered,9,0,Signed,W006,Lake Patrick,2025-06-01,2025-06-10,P0063,198,207.85,V002,Ruiz LLC,2024-05-02,2025-05-02,3.1,Wallis and Futuna,W009,558,227,2025-08-10,2025-08-27
C00099,D00999,Incorrect Delivery,966.27,Rejected,2025-06-06,2025-06-24,S01000,Baker-Lin,Delivered,9,0,Signed,W006,Lake Patrick,2025-06-01,2025-06-10,P0063,198,207.85,V002,Ruiz LLC,2024-05-02,2025-05-02,3.1,Wallis and Futuna,W008,177,221,2025-08-21,2025-09-20
C00099,D00999,Incorrect Delivery,966.27,Rejected,2025-06-06,2025-06-24,S01000,Baker-Lin,Delivered,9,0,Signed,W006,Lake Patrick,2025-06-01,2025-06-10,P0063,198,207.85,V002,Ruiz LLC,2024-05-02,2025-05-02,3.1,Wallis and Futuna,W006,685,289,2025-08-20,2025-09-14
C00099,D00999,Incorrect Delivery,966.27,Rejected,2025-06-06,2025-06-24,S01000,Baker-Lin,Delivered,9,0,Signed,W006,Lake Patrick,2025-06-01,2025-06-10,P0063,198,207.85,V002,Ruiz LLC,2024-05-02,2025-05-02,3.1,Wallis and Futuna,W007,817,112,2025-07-15,2025-08-07
C00099,D00999,Incorrect Delivery,966.27,Rejected,2025-06-06,2025-06-24,S01000,Baker-Lin,Delivered,9,0,Signed,W006,Lake Patrick,2025-06-01,2025-06-10,P0063,198,207.85,V002,Ruiz LLC,2024-05-02,2025-05-02,3.1,Wallis and Futuna,W009,289,247,2025-09-03,2025-09-20
C00099,D00999,Incorrect Delivery,966.27,Rejected,2025-06-06,2025-06-24,S01000,Baker-Lin,Delivered,9,0,Signed,W006,Lake Patrick,2025-06-01,2025-06-10,P0063,198,207.85,V002,Ruiz LLC,2024-05-02,2025-05-02,3.1,Wallis and Futuna,W010,441,280,2025-09-09,2025-09-20
C00099,D00999,Incorrect Delivery,966.27,Rejected,2025-06-06,2025-06-24,S01000,Baker-Lin,Delivered,9,0,Signed,W006,Lake Patrick,2025-06-01,2025-06-10,P0063,198,207.85,V002,Ruiz LLC,2024-05-02,2025-05-02,3.1,Wallis and Futuna,W001,106,182,2025-08-12,2025-09-05
C00099,D00999,Incorrect Delivery,966.27,Rejected,2025-06-06,2025-06-24,S01000,Baker-Lin,Delivered,9,0,Signed,W006,Lake Patrick,2025-06-01,2025-06-10,P0063,198,207.85,V002,Ruiz LLC,2024-05-02,2025-05-02,3.1,Wallis and Futuna,W001,326,142,2025-08-22,2025-08-30
C00099,D00999,Incorrect Delivery,966.27,Rejected,2025-06-06,2025-06-24,S01000,Baker-Lin,Delivered,9,0,Signed,W006,Lake Patrick,2025-06-01,2025-06-10,P0063,198,207.85,V002,Ruiz LLC,2024-05-02,2025-05-02,3.1,Wallis and Futuna,W004,288,168,2025-08-01,2025-08-10
C00099,D00999,Incorrect Delivery,966.27,Rejected,2025-06-06,2025-06-24,S01000,Baker-Lin,Delivered,9,0,Signed,W006,Lake Patrick,2025-06-01,2025-06-10,P0063,198,207.85,V002,Ruiz LLC,2024-05-02,2025-05-02,3.1,Wallis and Futuna,W007,13,178,2025-07-16,2025-08-12
C00099,D00999,Incorrect Delivery,966.27,Rejected,2025-06-06,2025-06-24,S01000,Baker-Lin,Delivered,9,0,Signed,W006,Lake Patrick,2025-06-01,2025-06-10,P0063,198,207.85,V036,Mcclure-Alvarez,2024-04-15,2025-04-15,3.2,Nepal,W008,815,261,2025-07-17,2025-08-05
C00099,D00999,Incorrect Delivery,966.27,Rejected,2025-06-06,2025-06-24,S01000,Baker-Lin,Delivered,9,0,Signed,W006,Lake Patrick,2025-06-01,2025-06-10,P0063,198,207.85,V036,Mcclure-Alvarez,2024-04-15,2025-04-15,3.2,Nepal,W009,558,227,2025-08-10,2025-08-27
C00099,D00999,Incorrect Delivery,966.27,Rejected,2025-06-06,2025-06-24,S01000,Baker-Lin,Delivered,9,0,Signed,W006,Lake Patrick,2025-06-01,2025-06-10,P0063,198,207.85,V036,Mcclure-Alvarez,2024-04-15,2025-04-15,3.2,Nepal,W008,177,221,2025-08-21,2025-09-20
C00099,D00999,Incorrect Delivery,966.27,Rejected,2025-06-06,2025-06-24,S01000,Baker-Lin,Delivered,9,0,Signed,W006,Lake Patrick,2025-06-01,2025-06-10,P0063,198,207.85,V036,Mcclure-Alvarez,2024-04-15,2025-04-15,3.2,Nepal,W006,685,289,2025-08-20,2025-09-14
C00099,D00999,Incorrect Delivery,966.27,Rejected,2025-06-06,2025-06-24,S01000,Baker-Lin,Delivered,9,0,Signed,W006,Lake Patrick,2025-06-01,2025-06-10,P0063,198,207.85,V036,Mcclure-Alvarez,2024-04-15,2025-04-15,3.2,Nepal,W007,817,112,2025-07-15,2025-08-07
C00099,D00999,Incorrect Delivery,966.27,Rejected,2025-06-06,2025-06-24,S01000,Baker-Lin,Delivered,9,0,Signed,W006,Lake Patrick,2025-06-01,2025-06-10,P0063,198,207.85,V036,Mcclure-Alvarez,2024-04-15,2025-04-15,3.2,Nepal,W009,289,247,2025-09-03,2025-09-20
